parcel_id,reference_area_ha,reference_source,reference_method,computed_forest_area_ha,diff_pct,tolerance_percent,outcome,reason
27101:004:2221,0.119,geometry,capped_to_land_area,412.169381,346260.82437,5.0,comparable,
27101:004:2222,0.0292,attribute:mets,reported_m2,412.169381,1411438.976027,5.0,comparable,
27101:004:2230,0.08657,geometry,geodesic_wgs84_pyproj,412.169381,476011.101998,5.0,comparable,
27101:004:2240,0.5436,geometry,capped_to_land_area,412.169381,75722.181935,5.0,comparable,
27101:004:2250,0.4275,geometry,capped_to_land_area,412.169381,96313.890292,5.0,comparable,
27101:004:2260,0.4683,geometry,capped_to_land_area,412.169381,87913.96135,5.0,comparable,
27101:004:2270,0.5159,geometry,capped_to_land_area,412.169381,79793.270207,5.0,comparable,
27101:004:2280,0.5514,geometry,capped_to_land_area,412.169381,74649.615705,5.0,comparable,
27101:004:2290,0.3959,geometry,capped_to_land_area,412.169381,104009.46729,5.0,comparable,
27101:004:2300,0.4041,attribute:mets,reported_m2,412.169381,101896.877258,5.0,comparable,
27101:004:2320,0.195,geometry,capped_to_land_area,412.169381,211268.913333,5.0,comparable,
27101:004:2330,0.0908,geometry,capped_to_land_area,412.169381,453831.036344,5.0,comparable,
27101:004:2340,1.8895,geometry,capped_to_land_area,412.169381,21713.67457,5.0,comparable,
27101:004:2350,1.633,geometry,capped_to_land_area,412.169381,25140.011084,5.0,comparable,
27101:004:2360,1.9885,geometry,capped_to_land_area,412.169381,20627.653055,5.0,comparable,
27101:004:2380,1.5355,attribute:mets,reported_m2,412.169381,26742.681928,5.0,comparable,
27101:004:2390,2.017,attribute:mets,reported_m2,412.169381,20334.773475,5.0,comparable,
27101:004:2400,7.9896,attribute:mets,reported_m2,412.169381,5058.823733,5.0,comparable,
27101:004:2430,0.0484,attribute:mets,reported_m2,412.169381,851489.630165,5.0,comparable,
27101:004:2440,1.6426,geometry,capped_to_land_area,412.169381,24992.498539,5.0,comparable,
27101:004:2450,0.027,attribute:mets,reported_m2,412.169381,1526453.262963,5.0,comparable,
27101:004:2463,1.7349,geometry,capped_to_land_area,412.169381,23657.529598,5.0,comparable,
27101:004:2471,0.3055,geometry,capped_to_land_area,412.169381,134816.32766,5.0,comparable,
27101:004:2472,0.3262,geometry,capped_to_land_area,412.169381,126254.807174,5.0,comparable,
27101:004:2473,0.152996,geometry,geodesic_wgs84_pyproj,412.169381,269298.795393,5.0,comparable,
27101:004:2474,0.0092,attribute:mets,reported_m2,412.169381,4480001.967391,5.0,comparable,
27101:004:2481,0.058,geometry,capped_to_land_area,412.169381,710536.863793,5.0,comparable,
27101:004:2482,1.2204,geometry,capped_to_land_area,412.169381,33673.302278,5.0,comparable,
27101:004:2483,0.0772,attribute:mets,reported_m2,412.169381,533798.161917,5.0,comparable,
27101:004:2490,0.0344,attribute:mets,reported_m2,412.169381,1198066.805233,5.0,comparable,
27101:004:2500,3.9957,attribute:mets,reported_m2,412.169381,10215.323498,5.0,comparable,
27101:004:2510,14.8597,attribute:mets,reported_m2,412.169381,2673.739584,5.0,comparable,
27101:004:2520,11.7962,geometry,capped_to_land_area,412.169381,3394.08607,5.0,comparable,
27101:004:2540,0.0051,geometry,capped_to_land_area,412.169381,8081652.568627,5.0,comparable,
27101:004:2560,1.5575,geometry,capped_to_land_area,412.169381,26363.52366,5.0,comparable,
27101:004:2570,10.851,geometry,capped_to_land_area,412.169381,3698.446051,5.0,comparable,
27101:004:2590,2.2582,attribute:mets,reported_m2,412.169381,18152.120317,5.0,comparable,
27101:004:2600,2.3524,attribute:mets,reported_m2,412.169381,17421.228575,5.0,comparable,
27101:004:2610,3.9001,attribute:mets,reported_m2,412.169381,10468.174688,5.0,comparable,
27101:004:2620,0.0132,geometry,capped_to_land_area,412.169381,3122395.310606,5.0,comparable,
27101:004:2640,3.9397,attribute:mets,reported_m2,412.169381,10361.948397,5.0,comparable,
27101:004:2671,0.2965,attribute:mets,reported_m2,412.169381,138911.595616,5.0,comparable,
27101:004:2672,0.1158,attribute:mets,reported_m2,412.169381,355832.107945,5.0,comparable,
27101:004:2690,0.0341,attribute:mets,reported_m2,412.169381,1208607.86217,5.0,comparable,
27101:004:2700,6.0677,geometry,capped_to_land_area,412.169381,6692.843763,5.0,comparable,
27101:004:2711,0.07,attribute:mets,reported_m2,412.169381,588713.401429,5.0,comparable,
27101:004:2713,0.2153,attribute:mets,reported_m2,412.169381,191339.563864,5.0,comparable,
27101:004:2720,0.0375,attribute:mets,reported_m2,412.169381,1099018.349333,5.0,comparable,
27101:004:2740,0.0112,attribute:mets,reported_m2,412.169381,3679983.758929,5.0,comparable,
27101:004:2770,8.5233,geometry,capped_to_land_area,412.169381,4735.795772,5.0,comparable,
27101:004:2780,0.119091,geometry,geodesic_wgs84_pyproj,412.169381,345996.162598,5.0,comparable,
27101:004:2790,4.6965,attribute:mets,reported_m2,412.169381,8676.096689,5.0,comparable,
27101:004:2800,0.273,geometry,capped_to_land_area,412.169381,150877.795238,5.0,comparable,
27101:004:2810,4.7058,geometry,capped_to_land_area,412.169381,8658.752624,5.0,comparable,
27101:004:2820,0.1783,geometry,capped_to_land_area,412.169381,231066.226024,5.0,comparable,
27101:004:2830,0.8835,geometry,capped_to_land_area,412.169381,46551.8824,5.0,comparable,
27101:004:2840,0.076872,geometry,geodesic_wgs84_pyproj,412.169381,536076.216308,5.0,comparable,
27101:004:2850,2.1649,geometry,capped_to_land_area,412.169381,18938.726084,5.0,comparable,
27101:004:2860,0.0798,geometry,capped_to_land_area,412.169381,516402.983709,5.0,comparable,
35701:001:0001,12.5397,geometry,capped_to_land_area,412.169381,3186.915803,5.0,comparable,
35701:001:0002,0.7489,attribute:mets,reported_m2,412.169381,54936.637869,5.0,comparable,
35701:001:0005,1.3868,geometry,capped_to_land_area,412.169381,29620.895659,5.0,comparable,
35701:001:0006,8.6906,attribute:mets,reported_m2,412.169381,4642.703392,5.0,comparable,
35701:001:0008,1.0825,attribute:mets,reported_m2,412.169381,37975.693395,5.0,comparable,
35701:001:0012,11.0219,attribute:mets,reported_m2,412.169381,3639.54927,5.0,comparable,
35701:001:0013,0.2435,attribute:mets,reported_m2,412.169381,169168.73963,5.0,comparable,
35701:001:0014,0.3508,attribute:mets,reported_m2,412.169381,117394.122292,5.0,comparable,
35701:001:0015,10.4906,attribute:mets,reported_m2,412.169381,3828.940013,5.0,comparable,
35701:001:0016,8.0446,attribute:mets,reported_m2,412.169381,5023.553452,5.0,comparable,
35701:001:0018,4.9019,geometry,capped_to_land_area,412.169381,8308.359636,5.0,comparable,
35701:001:0019,0.03008,geometry,geodesic_wgs84_pyproj,412.169381,1370143.952793,5.0,comparable,
35701:001:0020,39.4194,attribute:mets,reported_m2,412.169381,945.600341,5.0,comparable,
35701:001:0021,12.7237,attribute:mets,reported_m2,412.169381,3139.383049,5.0,comparable,
35701:001:0023,5.4335,geometry,capped_to_land_area,412.169381,7485.706837,5.0,comparable,
35701:001:0025,7.8019,attribute:mets,reported_m2,412.169381,5182.935964,5.0,comparable,
35701:001:0026,5.8182,attribute:mets,reported_m2,412.169381,6984.139098,5.0,comparable,
35701:001:0027,8.3355,attribute:mets,reported_m2,412.169381,4844.746938,5.0,comparable,
35701:001:0028,12.1504,attribute:mets,reported_m2,412.169381,3292.228906,5.0,comparable,
35701:001:0040,2.4351,attribute:mets,reported_m2,412.169381,16826.178843,5.0,comparable,
35701:001:0042,0.7018,geometry,capped_to_land_area,412.169381,58630.319322,5.0,comparable,
35701:001:0043,0.0121,attribute:mets,reported_m2,412.169381,3406258.520661,5.0,comparable,
35701:001:0044,8.2344,attribute:mets,reported_m2,412.169381,4905.457362,5.0,comparable,
35701:001:0045,0.7826,attribute:mets,reported_m2,412.169381,52566.672757,5.0,comparable,
35701:001:0046,0.0791,attribute:mets,reported_m2,412.169381,520973.806574,5.0,comparable,
35701:001:0047,0.0635,attribute:mets,reported_m2,412.169381,648985.63937,5.0,comparable,
35701:001:0048,4.5952,attribute:mets,reported_m2,412.169381,8869.563479,5.0,comparable,
35701:001:0050,0.0602,attribute:mets,reported_m2,412.169381,684566.745847,5.0,comparable,
35701:001:0052,0.004,attribute:mets,reported_m2,412.169381,10304134.525,5.0,comparable,
35701:001:0053,19.9518,attribute:mets,reported_m2,412.169381,1965.825545,5.0,comparable,
35701:001:0054,0.0289,attribute:mets,reported_m2,412.169381,1426091.629758,5.0,comparable,
35701:001:0056,0.2543,attribute:mets,reported_m2,412.169381,161979.976799,5.0,comparable,
35701:001:0057,0.0643,attribute:mets,reported_m2,412.169381,640909.923795,5.0,comparable,
35701:001:0058,8.2405,attribute:mets,reported_m2,412.169381,4901.75209,5.0,comparable,
35701:001:0059,0.0153,attribute:mets,reported_m2,412.169381,2693817.522876,5.0,comparable,
35701:001:0060,0.3083,geometry,capped_to_land_area,412.169381,133591.009082,5.0,comparable,
35701:001:0064,15.1061,attribute:mets,reported_m2,412.169381,2628.496309,5.0,comparable,
35701:001:0065,0.0906,geometry,capped_to_land_area,412.169381,454833.091611,5.0,comparable,
35701:001:0066,1.0664,attribute:mets,reported_m2,412.169381,38550.542104,5.0,comparable,
35701:001:0067,0.0128,attribute:mets,reported_m2,412.169381,3219973.289062,5.0,comparable,
35701:001:0069,0.758,attribute:mets,reported_m2,412.169381,54275.907784,5.0,comparable,
35701:001:0070,5.0339,geometry,capped_to_land_area,412.169381,8087.873835,5.0,comparable,
35701:001:0071,8.9838,attribute:mets,reported_m2,412.169381,4487.918041,5.0,comparable,
35701:001:0072,3.2894,attribute:mets,reported_m2,412.169381,12430.22986,5.0,comparable,
35701:001:0073,13.5814,attribute:mets,reported_m2,412.169381,2934.807759,5.0,comparable,
35701:001:0074,0.0276,attribute:mets,reported_m2,412.169381,1493267.322464,5.0,comparable,
35701:001:0076,2.8362,attribute:mets,reported_m2,412.169381,14432.451202,5.0,comparable,
35701:001:0077,0.559,attribute:mets,reported_m2,412.169381,73633.34186,5.0,comparable,
35701:001:0078,1.2508,attribute:mets,reported_m2,412.169381,32852.460905,5.0,comparable,
35701:001:0080,3.4147,geometry,capped_to_land_area,412.169381,11970.441942,5.0,comparable,
35701:001:0083,0.913,geometry,capped_to_land_area,412.169381,45044.510515,5.0,comparable,
35701:001:0084,0.7122,geometry,capped_to_land_area,412.169381,57772.701629,5.0,comparable,
35701:001:0087,0.6999,attribute:mets,reported_m2,412.169381,58789.752965,5.0,comparable,
35701:001:0088,7.3325,attribute:mets,reported_m2,412.169381,5521.130324,5.0,comparable,
35701:001:0089,0.0027,attribute:mets,reported_m2,412.169381,15265432.62963,5.0,comparable,
35701:001:0091,0.125,attribute:mets,reported_m2,412.169381,329635.5048,5.0,comparable,
35701:001:0093,4.2914,attribute:mets,reported_m2,412.169381,9504.543529,5.0,comparable,
35701:001:0094,3.7043,geometry,capped_to_land_area,412.169381,11026.781875,5.0,comparable,
35701:001:0095,19.5856,attribute:mets,reported_m2,412.169381,2004.451132,5.0,comparable,
35701:001:0097,0.0074,attribute:mets,reported_m2,412.169381,5569756.5,5.0,comparable,
35701:001:0098,0.0504,attribute:mets,reported_m2,412.169381,817696.390873,5.0,comparable,
35701:001:0099,0.7833,geometry,capped_to_land_area,412.169381,52519.606919,5.0,comparable,
35701:001:0105,8.5701,geometry,capped_to_land_area,412.169381,4709.388234,5.0,comparable,
35701:001:0111,1.4209,geometry,capped_to_land_area,412.169381,28907.62763,5.0,comparable,
35701:001:0120,4.767,attribute:mets,reported_m2,412.169381,8546.305454,5.0,comparable,
35701:001:0131,13.6324,attribute:mets,reported_m2,412.169381,2923.454278,5.0,comparable,
35701:001:0132,7.0671,attribute:mets,reported_m2,412.169381,5732.227944,5.0,comparable,
35701:001:0133,1.2034,attribute:mets,reported_m2,412.169381,34150.405601,5.0,comparable,
35701:001:0141,0.0422,attribute:mets,reported_m2,412.169381,976604.694313,5.0,comparable,
35701:001:0142,4.1502,attribute:mets,reported_m2,412.169381,9831.313696,5.0,comparable,
35701:001:0144,0.1334,attribute:mets,reported_m2,412.169381,308872.549475,5.0,comparable,
35701:001:0145,0.0044,attribute:mets,reported_m2,412.169381,9367385.931818,5.0,comparable,
35701:001:0147,2.7601,attribute:mets,reported_m2,412.169381,14833.132169,5.0,comparable,
35701:001:0149,0.1134,attribute:mets,reported_m2,412.169381,363365.06261,5.0,comparable,
35701:001:0150,0.9607,attribute:mets,reported_m2,412.169381,42803.027064,5.0,comparable,
35701:001:0151,35.2532,attribute:mets,reported_m2,412.169381,1069.168702,5.0,comparable,
35701:001:0152,4.6105,attribute:mets,reported_m2,412.169381,8839.797874,5.0,comparable,
35701:001:0153,0.3761,attribute:mets,reported_m2,412.169381,109490.369848,5.0,comparable,
35701:001:0156,0.1846,attribute:mets,reported_m2,412.169381,223177.021127,5.0,comparable,
35701:001:0161,2.3167,geometry,capped_to_land_area,412.169381,17691.228083,5.0,comparable,
35701:001:0162,1.1109,geometry,capped_to_land_area,412.169381,37002.293726,5.0,comparable,
35701:001:0164,3.4415,geometry,capped_to_land_area,412.169381,11876.445765,5.0,comparable,
35701:001:0171,0.9156,attribute:mets,reported_m2,412.169381,44916.315094,5.0,comparable,
35701:001:0172,2.4561,attribute:mets,reported_m2,412.169381,16681.457636,5.0,comparable,
35701:001:0173,0.0111,attribute:mets,reported_m2,412.169381,3713137.666667,5.0,comparable,
35701:001:0174,0.0499,attribute:mets,reported_m2,412.169381,825890.743487,5.0,comparable,
35701:001:0175,0.1918,attribute:mets,reported_m2,412.169381,214795.401981,5.0,comparable,
35701:001:0176,0.7877,geometry,capped_to_land_area,412.169381,52225.679954,5.0,comparable,
35701:001:0179,0.1449,attribute:mets,reported_m2,412.169381,284350.918565,5.0,comparable,
35701:001:0183,4.0598,geometry,capped_to_land_area,412.169381,10052.455318,5.0,comparable,
35701:001:0184,0.2868,geometry,capped_to_land_area,412.169381,143613.173291,5.0,comparable,
35701:001:0187,0.0134,attribute:mets,reported_m2,412.169381,3075790.902985,5.0,comparable,
35701:001:0188,0.3934,geometry,capped_to_land_area,412.169381,104671.06787,5.0,comparable,
35701:001:0191,0.3149,attribute:mets,reported_m2,412.169381,130788.974595,5.0,comparable,
35701:001:0192,0.7999,geometry,capped_to_land_area,412.169381,51427.613577,5.0,comparable,
35701:001:0199,1.2295,geometry,capped_to_land_area,412.169381,33423.333144,5.0,comparable,
35701:001:0200,0.1274,attribute:mets,reported_m2,412.169381,323423.846939,5.0,comparable,
35701:001:0201,3.0511,geometry,capped_to_land_area,412.169381,13408.878142,5.0,comparable,
35701:001:0203,0.3079,attribute:mets,reported_m2,412.169381,133764.690159,5.0,comparable,
35701:001:0206,0.8103,geometry,capped_to_land_area,412.169381,50766.269406,5.0,comparable,
35701:001:0207,9.5551,attribute:mets,reported_m2,412.169381,4213.606148,5.0,comparable,
35701:001:0208,0.479,attribute:mets,reported_m2,412.169381,85947.887474,5.0,comparable,
35701:001:0214,0.05,attribute:mets,reported_m2,412.169381,824238.762,5.0,comparable,
35701:001:0217,0.374,attribute:mets,reported_m2,412.169381,110105.716845,5.0,comparable,
35701:001:0218,13.403,geometry,capped_to_land_area,412.169381,2975.202425,5.0,comparable,
35701:001:0219,0.1004,attribute:mets,reported_m2,412.169381,410427.271912,5.0,comparable,
35701:001:0224,6.3819,attribute:mets,reported_m2,412.169381,6358.411774,5.0,comparable,
35701:001:0230,10.0637,geometry,capped_to_land_area,412.169381,3995.604807,5.0,comparable,
35701:001:0237,0.7055,geometry,capped_to_land_area,412.169381,58322.307725,5.0,comparable,
35701:001:0238,2.6777,geometry,capped_to_land_area,412.169381,15292.664638,5.0,comparable,
35701:001:0240,0.6844,geometry,capped_to_land_area,412.169381,60123.463033,5.0,comparable,
35701:001:0241,0.0199,attribute:mets,reported_m2,412.169381,2071102.919598,5.0,comparable,
35701:001:0242,1.4913,attribute:mets,reported_m2,412.169381,27538.260645,5.0,comparable,
35701:001:0243,0.097065,geometry,geodesic_wgs84_pyproj,412.169381,424532.340184,5.0,comparable,
35701:001:0249,0.3673,geometry,capped_to_land_area,412.169381,112116.003539,5.0,comparable,
35701:001:0250,7.6064,attribute:mets,reported_m2,412.169381,5318.718198,5.0,comparable,
35701:001:0251,0.6941,attribute:mets,reported_m2,412.169381,59281.844259,5.0,comparable,
35701:001:0252,0.4177,attribute:mets,reported_m2,412.169381,98575.935121,5.0,comparable,
35701:001:0253,5.9774,attribute:mets,reported_m2,412.169381,6795.462592,5.0,comparable,
35701:001:0263,14.6953,attribute:mets,reported_m2,412.169381,2704.770103,5.0,comparable,
35701:001:0270,0.6195,geometry,capped_to_land_area,412.169381,66432.587732,5.0,comparable,
35701:001:0280,0.9918,geometry,capped_to_land_area,412.169381,41457.711333,5.0,comparable,
35701:001:0290,0.8707,attribute:mets,reported_m2,412.169381,47237.703112,5.0,comparable,
35701:001:0300,1.0607,geometry,capped_to_land_area,412.169381,38758.242764,5.0,comparable,
35701:001:0310,0.2304,attribute:mets,reported_m2,412.169381,178792.960503,5.0,comparable,
35701:001:0321,29.0659,attribute:mets,reported_m2,412.169381,1318.051328,5.0,comparable,
35701:001:0322,5.9728,attribute:mets,reported_m2,412.169381,6800.773188,5.0,comparable,
35701:001:0330,0.4293,geometry,capped_to_land_area,412.169381,95909.63918,5.0,comparable,
35701:001:0340,0.1836,attribute:mets,reported_m2,412.169381,224393.126906,5.0,comparable,
35701:001:0350,3.1248,attribute:mets,reported_m2,412.169381,13090.264369,5.0,comparable,
35701:001:0360,0.4022,geometry,capped_to_land_area,412.169381,102378.712332,5.0,comparable,
35701:001:0370,0.1367,attribute:mets,reported_m2,412.169381,301413.811997,5.0,comparable,
35701:001:0380,0.3855,geometry,capped_to_land_area,412.169381,106818.127367,5.0,comparable,
35701:001:0390,0.9209,attribute:mets,reported_m2,412.169381,44657.235422,5.0,comparable,
