parcel_id,reference_area_ha,reference_source,reference_method,computed_forest_area_ha,diff_pct,tolerance_percent,outcome,reason
27101:004:0018,0.6545,attribute:mets,reported_m2,416.060874,63469.270283,5.0,comparable,
27101:004:0019,107121.0,attribute:haritav,reported_ha,416.060874,-99.611597,5.0,comparable,
27101:004:0020,1999.0,attribute:haritav,reported_ha,416.060874,-79.18655,5.0,comparable,
27101:004:0023,0.266192,geometry,geodesic_wgs84_pyproj,416.060874,156201.043608,5.0,comparable,
27101:004:0024,64641.0,attribute:haritav,reported_ha,416.060874,-99.356351,5.0,comparable,
27101:004:0025,0.009,attribute:mets,reported_m2,416.060874,4622798.6,5.0,comparable,
27101:004:0026,81773.0,attribute:haritav,reported_ha,416.060874,-99.4912,5.0,comparable,
27101:004:0027,2.4277,attribute:mets,reported_m2,416.060874,17038.067883,5.0,comparable,
27101:004:0028,0.3447,attribute:mets,reported_m2,416.060874,120602.313316,5.0,comparable,
27101:004:0030,0.0205,attribute:mets,reported_m2,416.060874,2029465.239024,5.0,comparable,
27101:004:0032,1.5409,attribute:mets,reported_m2,416.060874,26901.159971,5.0,comparable,
27101:004:0034,156610.0,attribute:haritav,reported_ha,416.060874,-99.734333,5.0,comparable,
27101:004:0035,0.1234,attribute:mets,reported_m2,416.060874,337064.403566,5.0,comparable,
27101:004:0036,2.2665,attribute:mets,reported_m2,416.060874,18256.976572,5.0,comparable,
27101:004:0037,64005.0,attribute:haritav,reported_ha,416.060874,-99.349956,5.0,comparable,
27101:004:0038,98707.0,attribute:haritav,reported_ha,416.060874,-99.578489,5.0,comparable,
27101:004:0039,9.0686,attribute:mets,reported_m2,416.060874,4487.92839,5.0,comparable,
27101:004:0040,5.3825,attribute:mets,reported_m2,416.060874,7629.881542,5.0,comparable,
27101:004:0043,0.237999,geometry,geodesic_wgs84_pyproj,416.060874,174716.227799,5.0,comparable,
27101:004:0044,319185.0,attribute:haritav,reported_ha,416.060874,-99.869649,5.0,comparable,
27101:004:0045,30957.0,attribute:haritav,reported_ha,416.060874,-98.656004,5.0,comparable,
27101:004:0048,0.0031,attribute:mets,reported_m2,416.060874,13421218.516129,5.0,comparable,
27101:004:0049,159792.0,attribute:haritav,reported_ha,416.060874,-99.739623,5.0,comparable,
27101:004:0051,1.3336,attribute:mets,reported_m2,416.060874,31098.325885,5.0,comparable,
27101:004:0052,844832.0,attribute:haritav,reported_ha,416.060874,-99.950752,5.0,comparable,
27101:004:0053,27317.0,attribute:haritav,reported_ha,416.060874,-98.476916,5.0,comparable,
27101:004:0054,27125.0,attribute:haritav,reported_ha,416.060874,-98.466135,5.0,comparable,
27101:004:0055,0.8333,attribute:mets,reported_m2,416.060874,49829.302052,5.0,comparable,
27101:004:0056,3.8414,attribute:mets,reported_m2,416.060874,10730.969803,5.0,comparable,
27101:004:0057,4.9715,attribute:mets,reported_m2,416.060874,8268.920326,5.0,comparable,
27101:004:0058,0.1683,attribute:mets,reported_m2,416.060874,247113.828877,5.0,comparable,
27101:004:0060,1.6061,attribute:mets,reported_m2,416.060874,25805.041654,5.0,comparable,
27101:004:0061,391447.0,attribute:haritav,reported_ha,416.060874,-99.893712,5.0,comparable,
27101:004:0063,5.0237,attribute:mets,reported_m2,416.060874,8181.960985,5.0,comparable,
27101:004:0064,8.8341,attribute:mets,reported_m2,416.060874,4609.714334,5.0,comparable,
27101:004:0065,324763.0,attribute:haritav,reported_ha,416.060874,-99.871888,5.0,comparable,
27101:004:0066,2.8488,attribute:mets,reported_m2,416.060874,14504.776537,5.0,comparable,
27101:004:0067,5.5483,attribute:mets,reported_m2,416.060874,7398.889281,5.0,comparable,
27101:004:0068,11.4494,attribute:mets,reported_m2,416.060874,3533.909847,5.0,comparable,
27101:004:0069,6.3214,attribute:mets,reported_m2,416.060874,6481.783687,5.0,comparable,
27101:004:0070,14.3652,attribute:mets,reported_m2,416.060874,2796.311043,5.0,comparable,
27101:004:0072,3.3855,attribute:mets,reported_m2,416.060874,12189.495614,5.0,comparable,
27101:004:0074,2.2872,attribute:mets,reported_m2,416.060874,18090.839192,5.0,comparable,
27101:004:0075,2.7919,attribute:mets,reported_m2,416.060874,14802.427522,5.0,comparable,
27101:004:0077,23.2781,attribute:mets,reported_m2,416.060874,1687.348942,5.0,comparable,
27101:004:0078,35343.0,attribute:haritav,reported_ha,416.060874,-98.822791,5.0,comparable,
27101:004:0079,0.0496,attribute:mets,reported_m2,416.060874,838732.407258,5.0,comparable,
27101:004:0080,3.9551,attribute:mets,reported_m2,416.060874,10419.604409,5.0,comparable,
27101:004:0087,0.3244,attribute:mets,reported_m2,416.060874,128155.509864,5.0,comparable,
27101:004:0089,144275.0,attribute:haritav,reported_ha,416.060874,-99.71162,5.0,comparable,
27101:004:0092,2.9305,attribute:mets,reported_m2,416.060874,14097.60703,5.0,comparable,
27101:004:0093,1980.0,attribute:haritav,reported_ha,416.060874,-78.986825,5.0,comparable,
27101:004:0095,30.4226,attribute:mets,reported_m2,416.060874,1267.60459,5.0,comparable,
27101:004:0096,0.3511,attribute:mets,reported_m2,416.060874,118402.100256,5.0,comparable,
27101:004:0097,233.0,attribute:haritav,reported_ha,416.060874,78.566899,5.0,comparable,
27101:004:0100,92782.0,attribute:haritav,reported_ha,416.060874,-99.551572,5.0,comparable,
27101:004:0101,0.7179,attribute:mets,reported_m2,416.060874,57855.2687,5.0,comparable,
27101:004:0103,746.0,attribute:haritav,reported_ha,416.060874,-44.227765,5.0,comparable,
27101:004:0104,2451.0,attribute:haritav,reported_ha,416.060874,-83.024852,5.0,comparable,
27101:004:0105,4.0217,attribute:mets,reported_m2,416.060874,10245.398065,5.0,comparable,
27101:004:0106,12.1071,attribute:mets,reported_m2,416.060874,3336.503159,5.0,comparable,
27101:004:0108,36645.0,attribute:haritav,reported_ha,416.060874,-98.864618,5.0,comparable,
27101:004:0109,12.3207,attribute:mets,reported_m2,416.060874,3276.925613,5.0,comparable,
27101:004:0111,3.4848,attribute:mets,reported_m2,416.060874,11839.304236,5.0,comparable,
27101:004:0112,10842.0,attribute:haritav,reported_ha,416.060874,-96.162508,5.0,comparable,
27101:004:0114,5892.0,attribute:haritav,reported_ha,416.060874,-92.938546,5.0,comparable,
27101:004:0115,2.4233,attribute:mets,reported_m2,416.060874,17069.185573,5.0,comparable,
27101:004:0116,14.4601,attribute:mets,reported_m2,416.060874,2777.302882,5.0,comparable,
27101:004:0117,14.2553,attribute:mets,reported_m2,416.060874,2818.639902,5.0,comparable,
27101:004:0118,1.4399,attribute:mets,reported_m2,416.060874,28795.122856,5.0,comparable,
27101:004:0119,70786.0,attribute:haritav,reported_ha,416.060874,-99.412227,5.0,comparable,
27101:004:0120,52803.0,attribute:haritav,reported_ha,416.060874,-99.212051,5.0,comparable,
27101:004:0121,39908.0,attribute:haritav,reported_ha,416.060874,-98.95745,5.0,comparable,
27101:004:0122,2.815,attribute:mets,reported_m2,416.060874,14680.13762,5.0,comparable,
27101:004:0123,0.569272,geometry,geodesic_wgs84_pyproj,416.060874,72986.481331,5.0,comparable,
27101:004:0124,0.216776,geometry,geodesic_wgs84_pyproj,416.060874,191831.244234,5.0,comparable,
27101:004:0125,0.118149,geometry,geodesic_wgs84_pyproj,416.060874,352049.29792,5.0,comparable,
27101:004:0126,19.4347,attribute:mets,reported_m2,416.060874,2040.814492,5.0,comparable,
27101:004:0128,14961.0,attribute:haritav,reported_ha,416.060874,-97.21903,5.0,comparable,
27101:004:0129,30.6635,attribute:mets,reported_m2,416.060874,1256.860352,5.0,comparable,
27101:004:0132,2.0883,attribute:mets,reported_m2,416.060874,19823.424508,5.0,comparable,
27101:004:0133,81557.0,attribute:haritav,reported_ha,416.060874,-99.489853,5.0,comparable,
27101:004:0134,17.6775,attribute:mets,reported_m2,416.060874,2253.618294,5.0,comparable,
27101:004:0135,0.0222,attribute:mets,reported_m2,416.060874,1874048.081081,5.0,comparable,
27101:004:0136,79738.0,attribute:haritav,reported_ha,416.060874,-99.478215,5.0,comparable,
27101:004:0137,220.0,attribute:haritav,reported_ha,416.060874,89.118579,5.0,comparable,
27101:004:0138,93.0,attribute:haritav,reported_ha,416.060874,347.377284,5.0,comparable,
27101:004:0139,14.7159,attribute:mets,reported_m2,416.060874,2727.287995,5.0,comparable,
27101:004:0140,4371.0,attribute:haritav,reported_ha,416.060874,-90.481334,5.0,comparable,
27101:004:0141,0.2174,attribute:mets,reported_m2,416.060874,191280.346826,5.0,comparable,
27101:004:0142,47561.0,attribute:haritav,reported_ha,416.060874,-99.125206,5.0,comparable,
27101:004:0143,0.5084,attribute:mets,reported_m2,416.060874,81737.308025,5.0,comparable,
27101:004:0148,3.1433,attribute:mets,reported_m2,416.060874,13136.435402,5.0,comparable,
27101:004:0149,0.4116,attribute:mets,reported_m2,416.060874,100983.78863,5.0,comparable,
27101:004:0152,50293.0,attribute:haritav,reported_ha,416.060874,-99.172726,5.0,comparable,
27101:004:0153,0.0497,attribute:mets,reported_m2,416.060874,837044.615694,5.0,comparable,
27101:004:0154,231.0,attribute:haritav,reported_ha,416.060874,80.112932,5.0,comparable,
27101:004:0156,5.8394,attribute:mets,reported_m2,416.060874,7025.062061,5.0,comparable,
27101:004:0157,96183.0,attribute:haritav,reported_ha,416.060874,-99.567428,5.0,comparable,
27101:004:0158,2758.0,attribute:haritav,reported_ha,416.060874,-84.914399,5.0,comparable,
27101:004:0159,16691.0,attribute:haritav,reported_ha,416.060874,-97.507274,5.0,comparable,
27101:004:0161,533.0,attribute:haritav,reported_ha,416.060874,-21.939798,5.0,comparable,
27101:004:0162,1526.0,attribute:haritav,reported_ha,416.060874,-72.735198,5.0,comparable,
27101:004:0163,0.0058,attribute:mets,reported_m2,416.060874,7173363.344828,5.0,comparable,
27101:004:0164,569.0,attribute:haritav,reported_ha,416.060874,-26.878581,5.0,comparable,
27101:004:0165,0.0365,attribute:mets,reported_m2,416.060874,1139792.805479,5.0,comparable,
27101:004:0166,0.80376,geometry,geodesic_wgs84_pyproj,416.060874,51664.31696,5.0,comparable,
27101:004:0167,85132.0,attribute:haritav,reported_ha,416.060874,-99.511276,5.0,comparable,
27101:004:0168,78686.0,attribute:haritav,reported_ha,416.060874,-99.471239,5.0,comparable,
27101:004:0169,43438.0,attribute:haritav,reported_ha,416.060874,-99.042173,5.0,comparable,
27101:004:0170,134965.0,attribute:haritav,reported_ha,416.060874,-99.691727,5.0,comparable,
27101:004:0171,96132.0,attribute:haritav,reported_ha,416.060874,-99.567198,5.0,comparable,
27101:004:0173,1173.0,attribute:haritav,reported_ha,416.060874,-64.53019,5.0,comparable,
27101:004:0174,47045.0,attribute:haritav,reported_ha,416.060874,-99.115611,5.0,comparable,
27101:004:0175,0.228,attribute:mets,reported_m2,416.060874,182382.839474,5.0,comparable,
27101:004:0176,670.0,attribute:haritav,reported_ha,416.060874,-37.901362,5.0,comparable,
27101:004:0177,3.637,attribute:mets,reported_m2,416.060874,11339.672092,5.0,comparable,
27101:004:0178,277.0,attribute:haritav,reported_ha,416.060874,50.202482,5.0,comparable,
27101:004:0179,87255.0,attribute:haritav,reported_ha,416.060874,-99.523167,5.0,comparable,
27101:004:0180,0.0469,attribute:mets,reported_m2,416.060874,887023.398721,5.0,comparable,
27101:004:0181,0.003,attribute:mets,reported_m2,416.060874,13868595.8,5.0,comparable,
27101:004:0182,2580.0,attribute:haritav,reported_ha,416.060874,-83.87361,5.0,comparable,
27101:004:0183,28150.0,attribute:haritav,reported_ha,416.060874,-98.521986,5.0,comparable,
27101:004:0184,303.0,attribute:haritav,reported_ha,416.060874,37.31382,5.0,comparable,
27101:004:0185,0.068004,geometry,geodesic_wgs84_pyproj,416.060874,611718.237163,5.0,comparable,
27101:004:0186,12568.0,attribute:haritav,reported_ha,416.060874,-96.689522,5.0,comparable,
27101:004:0187,0.048047,geometry,geodesic_wgs84_pyproj,416.060874,865845.582451,5.0,comparable,
27101:004:0188,43520.0,attribute:haritav,reported_ha,416.060874,-99.043978,5.0,comparable,
27101:004:0189,0.103947,geometry,geodesic_wgs84_pyproj,416.060874,400162.512627,5.0,comparable,
27101:004:0191,0.3844,attribute:mets,reported_m2,416.060874,108136.439646,5.0,comparable,
27101:004:0192,706.0,attribute:haritav,reported_ha,416.060874,-41.067865,5.0,comparable,
27101:004:0193,1.8945,attribute:mets,reported_m2,416.060874,21861.513539,5.0,comparable,
27101:004:0194,0.0155,attribute:mets,reported_m2,416.060874,2684163.703226,5.0,comparable,
27101:004:0195,0.6041,attribute:mets,reported_m2,416.060874,68772.847873,5.0,comparable,
27101:004:0196,715.0,attribute:haritav,reported_ha,416.060874,-41.809668,5.0,comparable,
27101:004:0197,11782.0,attribute:haritav,reported_ha,416.060874,-96.468674,5.0,comparable,
27101:004:0198,23767.0,attribute:haritav,reported_ha,416.060874,-98.249418,5.0,comparable,
27101:004:0199,279.0,attribute:haritav,reported_ha,416.060874,49.125761,5.0,comparable,
27101:004:0200,4.6605,attribute:mets,reported_m2,416.060874,8827.387061,5.0,comparable,
27101:004:0201,20472.0,attribute:haritav,reported_ha,416.060874,-97.967659,5.0,comparable,
27101:004:0202,414.0,attribute:haritav,reported_ha,416.060874,0.497796,5.0,comparable,
27101:004:0203,2.2823,attribute:mets,reported_m2,416.060874,18129.894142,5.0,comparable,
27101:004:0204,0.0871,attribute:mets,reported_m2,416.060874,477581.83008,5.0,comparable,
27101:004:0205,6011.0,attribute:haritav,reported_ha,416.060874,-93.078342,5.0,comparable,
27101:004:0206,280.0,attribute:haritav,reported_ha,416.060874,48.593169,5.0,comparable,
27101:004:0207,788.0,attribute:haritav,reported_ha,416.060874,-47.200397,5.0,comparable,
27101:004:0209,0.009,attribute:mets,reported_m2,416.060874,4622798.6,5.0,comparable,
27101:004:0213,0.156656,geometry,geodesic_wgs84_pyproj,416.060874,265488.853284,5.0,comparable,
27101:004:0214,120.0,attribute:haritav,reported_ha,416.060874,246.717395,5.0,comparable,
27101:004:0215,0.042878,geometry,geodesic_wgs84_pyproj,416.060874,970236.475582,5.0,comparable,
27101:004:0216,10197.0,attribute:haritav,reported_ha,416.060874,-95.919772,5.0,comparable,
27101:004:0217,554.0,attribute:haritav,reported_ha,416.060874,-24.898759,5.0,comparable,
27101:004:0218,15100.0,attribute:haritav,reported_ha,416.060874,-97.24463,5.0,comparable,
27101:004:0219,532.0,attribute:haritav,reported_ha,416.060874,-21.793069,5.0,comparable,
27101:004:0220,1.3453,attribute:mets,reported_m2,416.060874,30826.995763,5.0,comparable,
27101:004:0223,360.0,attribute:haritav,reported_ha,416.060874,15.572465,5.0,comparable,
27101:004:0224,5.4867,attribute:mets,reported_m2,416.060874,7483.080431,5.0,comparable,
27101:004:0225,0.037321,geometry,geodesic_wgs84_pyproj,416.060874,1114717.057421,5.0,comparable,
27101:004:0226,6.4036,attribute:mets,reported_m2,416.060874,6397.296427,5.0,comparable,
27101:004:0227,0.0389,attribute:mets,reported_m2,416.060874,1069465.228792,5.0,comparable,
27101:004:0228,0.7505,attribute:mets,reported_m2,416.060874,55337.82465,5.0,comparable,
27101:004:0229,89.0,attribute:haritav,reported_ha,416.060874,367.484128,5.0,comparable,
27101:004:0230,12.1852,attribute:mets,reported_m2,416.060874,3314.477185,5.0,comparable,
27101:004:0231,9.1864,attribute:mets,reported_m2,416.060874,4429.09599,5.0,comparable,
27101:004:0232,0.1035,attribute:mets,reported_m2,416.060874,401891.182609,5.0,comparable,
27101:004:0233,20.8987,attribute:mets,reported_m2,416.060874,1890.845718,5.0,comparable,
27101:004:0234,0.0278,attribute:mets,reported_m2,416.060874,1496521.848921,5.0,comparable,
27101:004:0235,209985.0,attribute:haritav,reported_ha,416.060874,-99.801862,5.0,comparable,
27101:004:0236,7570.0,attribute:haritav,reported_ha,416.060874,-94.503819,5.0,comparable,
27101:004:0237,506.0,attribute:haritav,reported_ha,416.060874,-17.774531,5.0,comparable,
27101:004:0238,0.022698,geometry,geodesic_wgs84_pyproj,416.060874,1832928.786677,5.0,comparable,
27101:004:0240,0.593548,geometry,geodesic_wgs84_pyproj,416.060874,69997.258183,5.0,comparable,
27101:004:0242,70260.0,attribute:haritav,reported_ha,416.060874,-99.407827,5.0,comparable,
27101:004:0243,0.094251,geometry,geodesic_wgs84_pyproj,416.060874,441339.214438,5.0,comparable,
27101:004:0244,977.0,attribute:haritav,reported_ha,416.060874,-57.414445,5.0,comparable,
27101:004:0246,0.0031,attribute:mets,reported_m2,416.060874,13421218.516129,5.0,comparable,
27101:004:0248,9.1778,attribute:mets,reported_m2,416.060874,4433.339951,5.0,comparable,
27101:004:0249,0.2273,attribute:mets,reported_m2,416.060874,182944.819182,5.0,comparable,
27101:004:0250,57496.0,attribute:haritav,reported_ha,416.060874,-99.276366,5.0,comparable,
27101:004:0253,82476.0,attribute:haritav,reported_ha,416.060874,-99.495537,5.0,comparable,
27101:004:0254,5.9058,attribute:mets,reported_m2,416.060874,6944.953673,5.0,comparable,
27101:004:0255,14606.0,attribute:haritav,reported_ha,416.060874,-97.151439,5.0,comparable,
27101:004:0256,56993.0,attribute:haritav,reported_ha,416.060874,-99.269979,5.0,comparable,
27101:004:0257,540.0,attribute:haritav,reported_ha,416.060874,-22.95169,5.0,comparable,
27101:004:0259,0.0432,attribute:mets,reported_m2,416.060874,963003.875,5.0,comparable,
27101:004:0260,4.4507,attribute:mets,reported_m2,416.060874,9248.212057,5.0,comparable,
27101:004:0261,72180.0,attribute:haritav,reported_ha,416.060874,-99.423579,5.0,comparable,
27101:004:0265,0.2449,attribute:mets,reported_m2,416.060874,169790.107799,5.0,comparable,
27101:004:0270,1.7655,attribute:mets,reported_m2,416.060874,23466.17808,5.0,comparable,
27101:004:0271,85544.0,attribute:haritav,reported_ha,416.060874,-99.513629,5.0,comparable,
27101:004:0272,83858.0,attribute:haritav,reported_ha,416.060874,-99.503851,5.0,comparable,
27101:004:0273,12.7569,attribute:mets,reported_m2,416.060874,3161.457517,5.0,comparable,
27101:004:0275,0.0128,attribute:mets,reported_m2,416.060874,3250375.578125,5.0,comparable,
27101:004:0276,6.4819,attribute:mets,reported_m2,416.060874,6318.810441,5.0,comparable,
27101:004:0277,5.1292,attribute:mets,reported_m2,416.060874,8011.61339,5.0,comparable,
27101:004:0278,2.2762,attribute:mets,reported_m2,416.060874,18178.748528,5.0,comparable,
27101:004:0279,8.5551,attribute:mets,reported_m2,416.060874,4763.308132,5.0,comparable,
27101:004:0280,6.4238,attribute:mets,reported_m2,416.060874,6376.865313,5.0,comparable,
27101:004:0282,7.1611,attribute:mets,reported_m2,416.060874,5710.013462,5.0,comparable,
27101:004:0284,0.1221,attribute:mets,reported_m2,416.060874,340654.19656,5.0,comparable,
27101:004:0286,34232.0,attribute:haritav,reported_ha,416.060874,-98.784585,5.0,comparable,
27101:004:0287,4051.0,attribute:haritav,reported_ha,416.060874,-89.729428,5.0,comparable,
27101:004:0288,147969.0,attribute:haritav,reported_ha,416.060874,-99.718819,5.0,comparable,
27101:004:0291,8.2029,attribute:mets,reported_m2,416.060874,4972.119299,5.0,comparable,
27101:004:0293,793.0,attribute:haritav,reported_ha,416.060874,-47.533307,5.0,comparable,
27101:004:0294,90205.0,attribute:haritav,reported_ha,416.060874,-99.538761,5.0,comparable,
27101:004:0295,0.2106,attribute:mets,reported_m2,416.060874,197459.769231,5.0,comparable,
27101:004:0296,0.0474,attribute:mets,reported_m2,416.060874,877665.556962,5.0,comparable,
27101:004:0300,38310.0,attribute:haritav,reported_ha,416.060874,-98.913963,5.0,comparable,
27101:004:0301,3.6758,attribute:mets,reported_m2,416.060874,11218.920344,5.0,comparable,
27101:004:0302,6.0795,attribute:mets,reported_m2,416.060874,6743.669282,5.0,comparable,
27101:004:0303,25134.0,attribute:haritav,reported_ha,416.060874,-98.344629,5.0,comparable,
27101:004:0304,47971.0,attribute:haritav,reported_ha,416.060874,-99.132683,5.0,comparable,
27101:004:0305,0.308,attribute:mets,reported_m2,416.060874,134984.699351,5.0,comparable,
27101:004:0306,2330.0,attribute:haritav,reported_ha,416.060874,-82.14331,5.0,comparable,
27101:004:0307,1844.0,attribute:haritav,reported_ha,416.060874,-77.437046,5.0,comparable,
27101:004:0308,57184.0,attribute:haritav,reported_ha,416.060874,-99.272417,5.0,comparable,
27101:004:0310,65323.0,attribute:haritav,reported_ha,416.060874,-99.363071,5.0,comparable,
27101:004:0313,4530.0,attribute:haritav,reported_ha,416.060874,-90.815433,5.0,comparable,
27101:004:0314,0.028532,geometry,geodesic_wgs84_pyproj,416.060874,1458125.410066,5.0,comparable,
27101:004:0315,0.02848,geometry,geodesic_wgs84_pyproj,416.060874,1460787.900281,5.0,comparable,
27101:004:0320,22.0568,attribute:mets,reported_m2,416.060874,1786.315667,5.0,comparable,
27101:004:0340,394.0,attribute:haritav,reported_ha,416.060874,5.599207,5.0,comparable,
27101:004:0351,5838.0,attribute:haritav,reported_ha,416.060874,-92.873229,5.0,comparable,
27101:004:0352,6.3306,attribute:mets,reported_m2,416.060874,6472.218652,5.0,comparable,
27101:004:0381,72587.0,attribute:haritav,reported_ha,416.060874,-99.426811,5.0,comparable,
27101:004:0382,76998.0,attribute:haritav,reported_ha,416.060874,-99.459647,5.0,comparable,
27101:004:0383,12.0325,attribute:mets,reported_m2,416.060874,3357.80905,5.0,comparable,
27101:004:0391,139618.0,attribute:haritav,reported_ha,416.060874,-99.702001,5.0,comparable,
27101:004:0412,2.6938,attribute:mets,reported_m2,416.060874,15345.128592,5.0,comparable,
27101:004:0421,0.0569,attribute:mets,reported_m2,416.060874,731114.189807,5.0,comparable,
27101:004:0454,1.0931,attribute:mets,reported_m2,416.060874,37962.47132,5.0,comparable,
27101:004:0455,3.3966,attribute:mets,reported_m2,416.060874,12149.333863,5.0,comparable,
27101:004:0461,0.0608,attribute:mets,reported_m2,416.060874,684210.648026,5.0,comparable,
27101:004:0462,1.3097,attribute:mets,reported_m2,416.060874,31667.647095,5.0,comparable,
27101:004:0463,8.0137,attribute:mets,reported_m2,416.060874,5091.869848,5.0,comparable,
27101:004:0466,1.9444,attribute:mets,reported_m2,416.060874,21297.905472,5.0,comparable,
27101:004:0472,64738.0,attribute:haritav,reported_ha,416.060874,-99.357316,5.0,comparable,
27101:004:0473,52103.0,attribute:haritav,reported_ha,416.060874,-99.201465,5.0,comparable,
27101:004:0474,0.787,attribute:mets,reported_m2,416.060874,52766.693011,5.0,comparable,
27101:004:0475,4.8508,attribute:mets,reported_m2,416.060874,8477.159932,5.0,comparable,
27101:004:0478,4.5462,attribute:mets,reported_m2,416.060874,9051.838327,5.0,comparable,
27101:004:0480,2.847,attribute:mets,reported_m2,416.060874,14514.010327,5.0,comparable,
27101:004:0491,35786.0,attribute:haritav,reported_ha,416.060874,-98.837364,5.0,comparable,
27101:004:0492,74801.0,attribute:haritav,reported_ha,416.060874,-99.443776,5.0,comparable,
27101:004:0500,386.0,attribute:haritav,reported_ha,416.060874,7.787791,5.0,comparable,
27101:004:0521,80906.0,attribute:haritav,reported_ha,416.060874,-99.485748,5.0,comparable,
27101:004:0530,29156.0,attribute:haritav,reported_ha,416.060874,-98.572984,5.0,comparable,
27101:004:0541,80370.0,attribute:haritav,reported_ha,416.060874,-99.482318,5.0,comparable,
27101:004:0581,3.0556,attribute:mets,reported_m2,416.060874,13516.339639,5.0,comparable,
27101:004:0582,2.5724,attribute:mets,reported_m2,416.060874,16074.034909,5.0,comparable,
27101:004:0583,1.6688,attribute:mets,reported_m2,416.060874,24831.739813,5.0,comparable,
27101:004:0584,3.7946,attribute:mets,reported_m2,416.060874,10864.551573,5.0,comparable,
27101:004:0591,4.5634,attribute:mets,reported_m2,416.060874,9017.343954,5.0,comparable,
27101:004:0592,62599.0,attribute:haritav,reported_ha,416.060874,-99.335355,5.0,comparable,
27101:004:0593,4.2153,attribute:mets,reported_m2,416.060874,9770.255355,5.0,comparable,
27101:004:0594,6.0639,attribute:mets,reported_m2,416.060874,6761.275318,5.0,comparable,
27101:004:0600,0.389096,geometry,geodesic_wgs84_pyproj,416.060874,106830.133952,5.0,comparable,
27101:004:0612,0.1737,attribute:mets,reported_m2,416.060874,239428.42487,5.0,comparable,
27101:004:0613,0.6186,attribute:mets,reported_m2,416.060874,67158.466537,5.0,comparable,
27101:004:0614,3.393,attribute:mets,reported_m2,416.060874,12162.330504,5.0,comparable,
27101:004:0615,3.5689,attribute:mets,reported_m2,416.060874,11557.958306,5.0,comparable,
27101:004:0617,3.9595,attribute:mets,reported_m2,416.060874,10407.914484,5.0,comparable,
27101:004:0631,5.0332,attribute:mets,reported_m2,416.060874,8166.329055,5.0,comparable,
27101:004:0661,49864.0,attribute:haritav,reported_ha,416.060874,-99.165609,5.0,comparable,
27101:004:0691,10979.0,attribute:haritav,reported_ha,416.060874,-96.210394,5.0,comparable,
27101:004:0692,2.532,attribute:mets,reported_m2,416.060874,16332.104028,5.0,comparable,
27101:004:0732,2.3186,attribute:mets,reported_m2,416.060874,17844.486932,5.0,comparable,
27101:004:0733,3.0568,attribute:mets,reported_m2,416.060874,13510.994308,5.0,comparable,
27101:004:0734,4.9856,attribute:mets,reported_m2,416.060874,8245.251805,5.0,comparable,
27101:004:0782,87884.0,attribute:haritav,reported_ha,416.060874,-99.526579,5.0,comparable,
27101:004:0783,0.8484,attribute:mets,reported_m2,416.060874,48940.649929,5.0,comparable,
27101:004:0791,1.0064,attribute:mets,reported_m2,416.060874,41241.501789,5.0,comparable,
27101:004:0792,42899.0,attribute:haritav,reported_ha,416.060874,-99.030139,5.0,comparable,
27101:004:0793,2.1359,attribute:mets,reported_m2,416.060874,19379.417295,5.0,comparable,
27101:004:0794,6.8162,attribute:mets,reported_m2,416.060874,6004.000381,5.0,comparable,
27101:004:0796,2.1983,attribute:mets,reported_m2,416.060874,18826.482919,5.0,comparable,
27101:004:0800,375.0,attribute:haritav,reported_ha,416.060874,10.949566,5.0,comparable,
27101:004:0810,107.0,attribute:haritav,reported_ha,416.060874,288.841938,5.0,comparable,
27101:004:0871,84857.0,attribute:haritav,reported_ha,416.060874,-99.509692,5.0,comparable,
27101:004:0872,12.6809,attribute:mets,reported_m2,416.060874,3181.004298,5.0,comparable,
27101:004:0881,94198.0,attribute:haritav,reported_ha,416.060874,-99.558312,5.0,comparable,
27101:004:0900,2.9809,attribute:mets,reported_m2,416.060874,13857.558925,5.0,comparable,
27101:004:0912,35265.0,attribute:haritav,reported_ha,416.060874,-98.820188,5.0,comparable,
27101:004:0921,72329.0,attribute:haritav,reported_ha,416.060874,-99.424766,5.0,comparable,
27101:004:0922,106993.0,attribute:haritav,reported_ha,416.060874,-99.611133,5.0,comparable,
27101:004:0940,0.1048,attribute:mets,reported_m2,416.060874,396904.650763,5.0,comparable,
27101:004:0961,0.7756,attribute:mets,reported_m2,416.060874,53543.743424,5.0,comparable,
27101:004:0970,5.5584,attribute:mets,reported_m2,416.060874,7385.263277,5.0,comparable,
27101:004:0990,2.0755,attribute:mets,reported_m2,416.060874,19946.296025,5.0,comparable,
27101:004:1010,29228.0,attribute:haritav,reported_ha,416.060874,-98.576499,5.0,comparable,
27101:004:1020,27900.0,attribute:haritav,reported_ha,416.060874,-98.508742,5.0,comparable,
27101:004:1040,16212.0,attribute:haritav,reported_ha,416.060874,-97.433624,5.0,comparable,
27101:004:1050,1.4747,attribute:mets,reported_m2,416.060874,28113.255171,5.0,comparable,
27101:004:1070,0.2397,attribute:mets,reported_m2,416.060874,173475.667084,5.0,comparable,
27101:004:1080,0.946912,geometry,geodesic_wgs84_pyproj,416.060874,43838.705392,5.0,comparable,
27101:004:1120,1.7737,attribute:mets,reported_m2,416.060874,23357.229182,5.0,comparable,
27101:004:1141,35994.0,attribute:haritav,reported_ha,416.060874,-98.844083,5.0,comparable,
